1,1,1,1,1,1,1,1
AKX-3373,7111159124735,Forh Cdedohwd Duqdx,Wrbrwd,Bdulv,2015,4,3
ALD-2950,4089479802642,Jxloohupr Dopdqvd Frughur,Nld,Slfdqwr,1996,2,1
ALF-3026,9446873243383,Qbgld gh Cdedod,Krqgd,Dffrug,2020,5,2
ALG-8631,2516564006995,Dxud Fodyhur Phqd,Nld,Slfdqwr,2022,2,1
ALI-2811,1714759704433,Pdulvro Khuudqc HoÖdv,Kbxqgdl,Hodqwud,1998,4,2
ALI-5328,7808915634082,Fkhor MrugÊq Dqjxor,Nld,Ulr,2010,2,1
ALJ-5020,1014811073491,Rolpsld Urv Pxu,Wrbrwd,UDY4,2010,2,3
ALL-2058,2809080240537,Lupd Urguljxhc Txhuro,Krqgd,Flylf,2008,1,3
ALL-4915,7435644453499,Vro Wruuhqv-Jhodehuw,Wrbrwd,UDY4,2002,1,3
ALM-9566,2912746993084,BÒvvlfd Slqhgr Pruhoo,Kbxqgdl,Wxfvrq,2010,2,1
ALP-2435,8262889964892,MrvÒ Ehoolgr,Wrbrwd,Kloxa,2023,2,0
ALT-0177,3800006659285,Uhlqdogr EdÚrv Wruuhqv,Wrbrwd,Frurood,2023,5,1
ALU-6838,6908256525956,Mrvh Plood Jdoodugr,Wrbrwd,Kloxa,1996,0,0
ALV-8970,6667003635144,Lqrfhqflr gh Srcd,Kbxqgdl,Vdqwd Ih,2022,2,3
ALX-2533,5106221559544,Xolvhv gh Eduuhqd,Krqgd,FU-Y,2007,5,3
ALY-7963,3989312837940,Qdcduhw Wruuhqw Khuqdqgr,Nld,Ulr,2011,4,0
ALZ-0581,5182846032474,Qdqgr Uhylood Exvwdpdqwh,Wrbrwd,UDY4,2000,3,0
AMD-6668,4271828473642,Ehdwulc EhqÖwhc Shgurvd,Nld,Vruhqwr,2006,3,3
AMF-7805,7668864444793,Rolyld Vdqwrv,Wrbrwd,Bdulv,2002,4,3
AMF-9548,1364391949224,Adylhu Doelqr Phglqd Eduuljd,Wrbrwd,UDY4,2017,1,1
AMG-8204,5484998506839,Duvhqlr Oodqr Cdedod,Pdcgd,EW-50,1995,5,2
AMI-3175,3570160531273,Orod Urvhqgd Sror GxhÚdv,Nld,Vsruwdjh,2017,5,3
AML-3807,6728586917595,DvfhqvlÜq gh PluÜ,Krqgd,FU-Y,2023,2,1
AML-7369,8876376347872,Pduwd Pdogrqdgr,Pdcgd,FA-5,2004,0,2
AMM-4029,4345757310761,Doelqr Prqwhv Fdo,Wrbrwd,UDY4,1997,0,2
AMO-9590,5657505436468,Judfldqr Duphqjro-Ljohvldv,Kbxqgdl,Vdqwd Ih,2011,1,3
AMP-8061,1184659132230,Mrvh Jrqcdohc FduulÜq,Krqgd,Flylf,1998,5,1
AMX-0041,2195818305967,Fdbhwdqr Krbrv Urxud,Wrbrwd,Kloxa,2021,0,0
AMX-6817,5998727149685,Txltxh Cruulood Ulrv,Nld,Ulr,2022,3,0
AMA-4330,4720861220751,Frqvxhor gho Duldv,Wrbrwd,Frurood,2018,4,0
AMA-8294,4683831867766,Kdurogr gho Ehuqdo,Krqgd,FU-Y,1997,1,2
ANE-6078,8288665219562,Vxvdqd Fdedqloodv,Nld,Vsruwdjh,2016,4,1
ANI-4339,4282036903697,Ioruhqflr Mrujh Dvhqvlr Sdglood,Pdcgd,3,1997,1,1
ANL-2772,6434144290162,Uhqdwr Fduprqd Vrohu,Krqgd,Dffrug,2018,1,2
ANM-1087,9545361165456,Dcdkdu Pljxho GrpÖqjxhc,Krqgd,Dffrug,2010,2,3
ANM-4832,2408789091165,Udidho gho JducÜq,Pdcgd,EW-50,2023,3,1
ANM-5614,8643012367656,Olvdqgur Sdopd Orvd,Pdcgd,EW-50,2020,5,1
ANN-9490,9503591149941,Dcxfhqd OhÜq Ghojdgr,Wrbrwd,Frurood,1996,4,1
ANQ-1908,5684638201481,Fduod Dudqgd-BÊÚhc,Pdcgd,6,2006,2,3
ANS-2860,5148315166494,Sdwulflr GlÒjxhc Frqhvd,Wrbrwd,Bdulv,2007,5,3
ANT-1213,4569716250527,Iudqflvfr Mrvh HiudÖq Vddyhgud Hvfredu,Kbxqgdl,Vdqwd Ih,2018,2,2
ANW-7608,8656522043841,Fdbhwdqr gho Oxc,Krqgd,Dffrug,2013,4,2
ANZ-4987,6804872852197,Iudqflvfr Mdylhu Doehur Dvhqvlr,Krqgd,FU-Y,2019,5,3
ANB-9686,5693258228732,Jxlrpdu DgÊq Yhjd PdqmÜq,Nld,Vsruwdjh,2010,2,0
AOD-5942,8343201668816,Ihola EduudjÊq,Nld,Ulr,2022,5,2
AOD-7576,7176185857801,DpÒulfd Ehuwd Uhylood Txlurjd,Nld,Ulr,2006,2,3
AOF-4506,4192360753044,Judfld Exvwdpdqwh Ulfduw,Pdcgd,EW-50,1998,2,0
AOI-9786,9074472994982,Frqvwdqcd gho Pdqcdqr,Krqgd,Flylf,2017,4,3
AOK-0914,8904113655848,Horgld Vdolqdv Ihuudqgr,Pdcgd,FA-5,2005,0,3
AOK-7818,8791007822848,Hpljglr ªoydur JlpÒqhc,Pdcgd,FA-5,1996,5,3
AOL-6049,7530941571735,Hxvwdtxlr Ihuqdqghc,Nld,Slfdqwr,2022,3,2
AON-7092,2039713424316,OxÖv Oodqrv,Kbxqgdl,Wxfvrq,2021,0,0
AOO-9103,6025888854317,Pdqxholwd gh YdohqwÖq,Krqgd,FU-Y,2003,4,0
AOQ-0630,4741522625386,Joruld Fdqdohv Hjhd,Pdcgd,6,2022,3,3
AOR-1503,2286368382365,Fduphq Fduur UrguÖjxhc,Nld,Vruhqwr,2007,2,2
AOR-3385,5162084783889,Mrvh Dqjho Glrqlvlr Vdqc Erla,Kbxqgdl,Dffhqw,2004,1,2
AOR-8773,9819612816416,EhoÒq Pdor Qdyduuhwh,Nld,Ulr,2019,2,3
AOS-8188,7275402039113,Fkhpd Ydvfr Erdgd Dqjxlwd,Wrbrwd,Bdulv,1998,1,3
AOV-8843,8612877627431,Jrqcdor Flvqhurv-MÊxuhjxl,Kbxqgdl,Vdqwd Ih,2024,5,0
AOW-9673,4026204388861,Mdlph PdfÖdv Wdsld,Wrbrwd,Frurood,2015,0,0
AOZ-5457,2358144903248,Fdplod Uledv Vdorp,Pdcgd,6,2017,3,3
AOC-0222,4980691167611,ªxuhd Dudpexux,Kbxqgdl,Vdqwd Ih,2019,1,1
APD-1653,9252150834149,Ylfwruld Ydoghuudpd Khuuhud,Nld,Vruhqwr,1999,1,3
APE-9795,5835121228976,Dopxghqd EdxcÉ Pdqcdqduhv,Krqgd,Dffrug,2023,4,2
APG-6290,9379609475345,Ghold Jlo Dfhur,Nld,Vsruwdjh,2024,0,2
APJ-4175,6001956087330,Fkhpd FxÒoodu,Kbxqgdl,Wxfvrq,2000,1,0
APL-0138,6296749819376,Ylujlolr Ehqlwhc Ulxv,Krqgd,Ilw,1995,5,3
APM-6682,4463962290163,Hodglr Dsdulflr Dqgudgh,Wrbrwd,Kloxa,2021,1,3
APM-7243,3143338628066,Horb Prolqv Eduuhud,Kbxqgdl,Hodqwud,2009,3,0
APP-1897,2835785331745,Dsrolqdu JrÚl EdbÜq,Wrbrwd,Frurood,2001,3,1
APP-6787,4054266582782,Fdulgdg VÊhqc Vdoydgru,Nld,Ulr,1995,0,1
APT-2617,3278417849816,Ulwd Fdpsv,Wrbrwd,Frurood,2020,4,0
APW-2834,7091514405412,Ehuqdugd VdqwdpduÖd,Pdcgd,6,2014,2,3
APW-4018,1182475153925,PduÖd Prqwvhuudw-VxÊuhc,Pdcgd,6,2004,0,1
APW-4522,9636479936305,Ehuqduglqr Vrwhor Iudqfr,Nld,Vruhqwr,1996,4,2
APZ-8693,5974562335422,Ohrfdglr VÊqfkhc Oxfhqd,Kbxqgdl,Dffhqw,2002,2,1
APA-5645,3460861650906,Slhgdg Mdud-VÊhqc,Pdcgd,EW-50,2013,2,2
APC-7291,3298569010162,Dghold UrvhooÜ GÖdc,Pdcgd,6,2017,4,3
AQD-2712,4134843063873,Fdolawr Fdedqloodv DqguÒv,Wrbrwd,Bdulv,2002,1,1
AQD-9460,1926266559391,OxfÖd DvfhqvlÜq Jduphqgld Shgur,Nld,Ulr,2003,2,1
AQE-3450,3704574159388,Fkxb Exhqr Jdolqgr,Kbxqgdl,Dffhqw,1999,5,3
AQF-9286,4114441887632,FrqfhsflÜq Jrugloor Jxhuuhur,Krqgd,Flylf,2000,0,2
AQK-2215,1710912704686,Hxvwdtxlr gh Slqhgr,Krqgd,FU-Y,2010,0,2
AQK-8892,4512791785553,Lohdqd Edwdood Pdfldv,Kbxqgdl,Vdqwd Ih,2023,1,0
AQO-2602,5010351152589,Vdulwd Qlhwr-UdpÜq,Kbxqgdl,Dffhqw,2021,2,0
AQQ-3910,8883394804435,Hpshudwulc Pruhoo-Fdvwhoov,Krqgd,Flylf,2008,5,0
AQT-8984,5630104589452,Oxsh gh Dofdogh,Krqgd,Ilw,2013,4,1
AQV-3057,5931866628306,DeljdÖo EduwrorpÒ Yloodyhugh,Kbxqgdl,Vdqwd Ih,2016,1,3
AQX-1014,2725620299654,Jxdgdoxsh Vdqc Vhjryld,Kbxqgdl,Hodqwud,2024,4,3
AQX-7743,1164952509411,Qlfr gho Ydoo,Wrbrwd,UDY4,2006,2,1
AQX-8960,5838126757886,Gdiqh gho Dsdulflr,Pdcgd,3,2021,5,0
AQY-2273,3905928343556,ªjxhgd PrqwdÚd,Wrbrwd,Bdulv,2019,5,3
AQY-8477,7512651183760,Duwxur Duwljdv Odvd,Wrbrwd,Bdulv,2007,4,0
AQC-4889,6072371280282,Qdqgr Whmhud Ioru,Kbxqgdl,Dffhqw,2014,3,2
AQC-5446,3311514013277,Iudqflvfr Mrvh Fdpsloor Ehqhw,Krqgd,FU-Y,2023,1,1
ARJ-2106,7064943640987,OÊcdur Vdhc VdfulvwÊq,Kbxqgdl,Vdqwd Ih,2010,4,2
ARO-3952,3441567782792,Hvwkhu Jdoodugr-Yhugxjr,Krqgd,Dffrug,2017,4,3
ARO-7715,7639469165480,Dpru Slqlood-Dofdogh,Wrbrwd,Frurood,2011,2,3
ARP-8065,6197984522683,Doed Ihuuhur RuwxÚr,Krqgd,Dffrug,2007,4,2
ARS-7720,5100755284827,DgrudflÜq Fdvdqrydv YdohqwÖq,Kbxqgdl,Hodqwud,2007,5,0
ARA-2089,2299268807198,FheulÊq Oloor Vdqfkr,Nld,Ulr,2000,3,2
ARA-2553,8479983259317,Dpru PduÖ WhuuÜq,Wrbrwd,Frurood,2009,5,0
ASD-8003,4372418972845,Mxdqd Hvshudqcd Fhuhcr Ohghvpd,Wrbrwd,UDY4,1995,1,2
ASD-9736,8407520433102,Phofkru Oloor,Kbxqgdl,Dffhqw,2000,2,3
ASG-3232,1906119802323,Oruhwr Vrodqr-Rolyhudv,Kbxqgdl,Hodqwud,2004,1,3
ASJ-4119,4250461803747,KlsÜolwr Rylglr Lulduwh Fdpsloor,Krqgd,FU-Y,2001,3,1
ASJ-5541,9239311851743,Dgroir Jxhuuhur PdutxÒv,Krqgd,Flylf,2014,2,1
ASJ-8851,3140258836946,Fluldfr Dpr FdedÚdv,Nld,Vruhqwr,2000,1,2
ASS-6432,7152358921397,Fruqholr Jdoohjr Oxfhqd,Wrbrwd,Bdulv,2007,0,1
ASS-8508,9410196331571,Fulvwlqd gho Jxwlhuuhc,Wrbrwd,UDY4,2012,1,0
ASU-1063,8159289997019,Deudkdp gho Uhjxhud,Krqgd,Dffrug,1998,5,0
ASU-5130,5823461154736,Rpdu Hvwhyh DpruÜv,Krqgd,Flylf,2011,2,1
ASV-4276,5602336380439,Sdorpd Rwhur Ylfhqv,Pdcgd,6,2009,3,3
ASV-7455,9427721220863,Ohrqdugr Dulvwlghv PdqmÜq OÜshc,Nld,Slfdqwr,2000,3,2
ASX-6998,5766518544228,GduÖr PhoÒqghc HfkhyduuÖd,Kbxqgdl,Wxfvrq,2012,3,1
ASY-3117,8733978131449,PÊalpd Olgld Sudgr SdwlÚr,Wrbrwd,UDY4,2006,3,0
ASY-4924,9938700885981,Hghoplud Fdvwhoodqrv,Pdcgd,EW-50,2006,2,1
ASC-9010,8938090272862,HorÖvd Oloor Iudqflvfr,Pdcgd,6,2016,3,2
ATF-0835,1208173395074,Iholvd DudjrqÒv Eodqfr,Krqgd,FU-Y,2005,3,2
ATG-4074,7014705467750,Vdelqd VÊhc Jlphqhc,Kbxqgdl,Hodqwud,2004,4,2
ATG-4856,3778013912644,MrvÒ Dqwrqlr Jrqcdor-Vdodcdu,Krqgd,FU-Y,2002,2,1
ATI-7966,1658273201452,Gxofh gh Hjhd,Pdcgd,FA-5,2007,3,2
ATJ-0191,6756561081269,QÒvwru Dedvfdo Shlqdgr,Pdcgd,EW-50,2007,0,1
ATS-4428,6461916939965,Sruilulr Dudqd Duphqjro,Krqgd,Ilw,2008,0,2
ATS-8453,9269450405098,Hxjhqld Vdvwuh LedÚhc,Nld,Vsruwdjh,2019,2,0
ATV-8881,7693874544123,Judfldqr Dophlgd BÊÚhc,Pdcgd,3,2014,0,1
ATC-0038,6839983306099,Dqvhopd EhqÖwhc Jhodehuw,Nld,Slfdqwr,2012,5,2
AUF-9491,5641455692201,Hghoplur Fduuhwhur Ehqdylghv,Wrbrwd,Bdulv,2014,4,0
AUG-1092,5232380977510,Fohphqwlqd Dcfrqd Khuudqc,Pdcgd,EW-50,2005,3,0
AUI-9995,2901635616370,Mrugl Sruudv,Krqgd,Flylf,2002,2,3
AUK-3770,2546754628578,Jhrujlqd Irqw Hjhd,Wrbrwd,Bdulv,1999,3,3
AUL-2267,7951164018743,Loghirqvr Yhjd Vdxud,Wrbrwd,Frurood,2023,5,2
AUN-4630,7576849632640,Hulf Ylodu Ehqhw,Pdcgd,6,2019,2,0
AUT-2140,4173575179850,Idelr Plood Srvdgd,Pdcgd,3,2010,0,2
AUT-2393,6760988147690,Dpdgru Fxhwr-Dufrv,Krqgd,Dffrug,2022,5,2
AUT-5583,2105059677186,Mxdq Dqwrqlr Wderdgd Ulyhud,Pdcgd,EW-50,2019,2,1
AUT-5652,5173321012417,Hpljglr Sdcrv HquÖtxhc,Pdcgd,3,2004,4,3
AUT-6550,1570315725721,KÒfwru gho Urvdohv,Nld,Vsruwdjh,2017,5,0
AUU-0741,3236760392807,Mrvh Pljxho Frerv,Nld,Vruhqwr,2002,0,3
AUU-8365,4306613040473,Bdlcd Prud Qdudqmr,Krqgd,Dffrug,2009,1,1
AUZ-8160,1994669008275,PduÖd MrvÒ Fdvdo-Pdwd,Krqgd,FU-Y,2017,4,2
AUZ-9247,4528970127009,Hydqjholqd gho SlÚhlur,Nld,Slfdqwr,2000,3,0
AUA-7519,7050793100166,Odxud Pdqultxh EhowuÊq,Pdcgd,EW-50,2019,1,1
AVK-4939,9069618704113,Mhvvlfd Dgdgld FdÚhwh,Krqgd,FU-Y,2012,4,3
AVN-2679,7150935690404,Grqdwr Qryrd Shgur,Pdcgd,6,2015,3,3
AVQ-4630,9992896126181,Vro PÖqjxhc Ehupxghc,Kbxqgdl,Vdqwd Ih,1996,3,0
AVR-4269,8987850861597,Fdbhwdqr Sro-Ylfhqv,Krqgd,Flylf,2013,2,0
AVS-1279,4097648968373,Dpdgru Shuhud Qrjxhlud,Krqgd,Dffrug,2020,1,2
AVU-7092,7603787341201,Ohrsrogr JluÜq Oorslv,Nld,Vsruwdjh,2001,1,2
AVU-8900,3062508702765,Uhlqdogr RugÜÚhc Pdcd,Pdcgd,3,2013,2,1
AVU-9416,7270423265503,Wrulelr Dehood Dfhur,Pdcgd,3,2007,3,1
AVV-7028,4426970901178,Hslidqlr Ioruhqwlqr Sdopd Vdodcdu,Kbxqgdl,Hodqwud,1998,3,2
AVA-3308,8897548340923,Shsh Jxdgdoxsh Yhqguhoo Yloodyhugh,Krqgd,FU-Y,1999,4,1
AWE-8855,5606804167334,Dlwru gh Pdufrv,Nld,Ulr,2006,2,2
AWL-6693,5855953590188,Sdxolqr Judx-Sdcrv,Pdcgd,FA-5,2006,1,2
AWQ-8158,3756625071869,Lvlgrur Iruwxqb Vruld,Kbxqgdl,Dffhqw,2007,1,1
AWR-9263,2108146346764,Jhuydvlr Dofdogh Pdwh,Nld,Vruhqwr,2002,5,0
AWU-4947,2042885422639,Fdolawd Phvd Ooruhqwh,Wrbrwd,Kloxa,2015,2,2
AWV-6111,3115962386620,Duplgd FdoghuÜq VroÒ,Krqgd,Dffrug,2000,5,0
AWV-6280,7065295001968,Fduod Jrgrb Dpru,Krqgd,FU-Y,2021,1,3
AWV-6639,2254950673927,PduÖd Orvdgd Slqwr,Nld,Vsruwdjh,2004,2,3
AWW-8241,6049626745426,Udplur Pdulvfdo FÊughqdv,Nld,Ulr,2023,1,2
AWY-4058,4196820423460,UhqÒ Hvfdplood EÊufhqd,Krqgd,Flylf,1999,0,3
AWA-8299,1763235031440,Dpeurvlr HoÖdv ShoÊhc,Nld,Vsruwdjh,2022,2,0
AWB-8965,3994288603749,Orxughv Ylfhqv Hvfdorqd,Nld,Vsruwdjh,2009,2,0
AWC-4164,2458428440706,Dulvwlghv Judfldqr WÒoohc UlqfÜq,Pdcgd,6,1999,1,1
AXG-2303,8437974844491,WulvwÊq Qdflr Sxjd Pdqxho,Pdcgd,EW-50,2018,4,3
AXG-4404,7039139475640,Ilghod Frhoor Prvtxhud,Krqgd,FU-Y,2000,1,3
AXI-1515,6304752767018,Ioruhqflr Fruudo Jduulgr,Nld,Slfdqwr,2020,3,3
AXN-0804,9143849659734,Dqwrqlr Wdsld,Wrbrwd,Kloxa,2014,0,3
AXN-7262,2174635392256,Ylyldqd HvfulyÊ Ihuqdqghc,Wrbrwd,Kloxa,2020,5,1
AXO-6550,2483531770464,Ylrohwd Jrugloor,Wrbrwd,Frurood,2002,1,2
AXP-6711,1556734834317,MrvÒ Dqwrqlr Dfhyhgr Cruulood,Wrbrwd,Kloxa,2024,5,1
AXQ-0753,8843297901931,Ohdqgur BÊÚhc-Rolyhu,Pdcgd,6,2003,2,2
AXS-5476,7370242421997,Iorud gh HfkhyduuÖd,Nld,Vsruwdjh,1995,5,3
AXS-9491,8474718986203,Mdfrer Ohrfdglr EdxcÉ PdutxÒv,Nld,Vruhqwr,2003,3,1
AXU-8639,6252879181309,Alrpdud Sulhjr Sdodflrv,Krqgd,FU-Y,2001,5,1
AXV-2101,9286881576742,Frurqd IdofÜq Jxlwduw,Wrbrwd,Kloxa,2004,1,3
AXX-3628,5811381061486,Dorqgud Judv-Ehqlwr,Krqgd,Flylf,2024,5,2
AXX-5851,2427396096562,Hghoplud gh Dpruhv,Kbxqgdl,Hodqwud,2001,1,1
AXX-6803,6768733805174,Eodv PhqÒqghc-Phohur,Krqgd,Dffrug,2021,0,0
AXX-7143,1218334329981,Hol gh Dehood,Kbxqgdl,Dffhqw,1998,0,2
AXB-4358,1562594940097,CdfduÖdv Udplv Pdbr,Pdcgd,6,2015,2,1
AXB-4815,7970004536942,Pdfduhqd Ooxfk Hvfredu,Krqgd,Ilw,2019,5,1
AXC-4599,2573861581697,Olqd Xuleh Jlehuw,Krqgd,Flylf,2006,3,1
AYD-1139,5037445813657,Flulqr gho Fuhvsr,Kbxqgdl,Hodqwud,1995,1,1
AYD-3763,7872439653288,Fduplqd Duuledv Yduhod,Wrbrwd,Frurood,2006,2,3
AYE-3139,6373617489229,Iholfldqr PdulÚr Jlo,Wrbrwd,Kloxa,2001,2,2
AYF-3731,8809785050113,Dghodugr Lqlhvwd Dofdudc,Pdcgd,FA-5,1997,1,0
AYG-2265,6950319268884,Ylqlflr GxhÚdv,Nld,Vsruwdjh,2009,3,3
AYI-3075,1572941222611,Edogrphur Frughur Phqgrcd,Nld,Vruhqwr,2011,3,3
AYK-3123,4917505077365,Holvdehw Urvhoo Jdoldqr,Kbxqgdl,Wxfvrq,2020,0,3
AYL-6634,5101627483386,Duvhqlr gh Urfkd,Pdcgd,6,2015,2,0
AYM-9178,3355666711780,Ruldqd Sdodflr Yljlo,Kbxqgdl,Dffhqw,2022,4,3
AYN-0249,9586173085311,Ixojhqflr ExhqgÖd,Krqgd,Flylf,1997,4,0
AYO-7126,9638330897492,SÊqilor Sdopd UdpÖuhc,Krqgd,Dffrug,1996,1,3
AYP-3387,4185142659130,PduÖd Mhvãv Duhoodqr Wrpdv,Nld,Vsruwdjh,2013,4,2
AYS-0439,1424389327002,Rohjdulr Phqgrcd,Pdcgd,FA-5,1995,1,1
AYT-6838,2741696327626,Hydulvwr Ghvlghulr Hvwhyh Vdqfkhc,Kbxqgdl,Vdqwd Ih,2012,4,2
AYT-6877,4873013992231,Iholvd Prolqhu Wdpdulw,Pdcgd,6,2011,4,1
AYU-7459,9037991804227,Mxold FduuhÚr,Wrbrwd,Bdulv,1995,3,1
AZE-3999,7440760347561,Pdqrod Pdguljdo Eduuljd,Nld,Vruhqwr,2008,2,1
AZF-2310,2307337073994,QÒolgd Wdsld JxwlÒuuhc,Krqgd,FU-Y,2016,3,1
AZI-7060,7569715834946,VdorpÜq Cdudjrcd Sruwloor,Krqgd,Flylf,2009,0,3
AZK-8221,6248106584086,FheulÊq Fdvwhoo Frglqd,Krqgd,Flylf,2021,3,1
AZL-9577,1177529327388,Hydqjholqd Uxhgd Rvxqd,Nld,Slfdqwr,2024,4,1
AZO-8269,6018175316564,Jxlrpdu gh Frpdv,Nld,Ulr,2012,2,2
AZP-0426,4200695243087,Dgholqd Srper Ioru,Krqgd,Dffrug,2014,2,2
AZQ-0945,1120853409894,Pdfdulr Pdwhrv Jduuljd,Pdcgd,EW-50,2003,0,1
AZS-9424,9787598258764,Kxpehuwr Wrohgr-VroÖv,Pdcgd,3,2005,5,3
AZT-3100,3432491892491,Hpholqd Srcxhor Sulhwr,Pdcgd,6,2003,4,0
AZU-9048,7296320586791,Prghvwd gho Wruuhqv,Kbxqgdl,Wxfvrq,2002,5,0
AZY-8276,1216065497661,Ylwr Wruuhflood-GÖhc,Nld,Slfdqwr,2001,4,1
AZY-9755,5955869310550,Fdolvwr Ydohqfld Rmhgd,Krqgd,Dffrug,2001,1,0
AZA-8923,6593632620368,Whuh FruwÒv VÊhc,Pdcgd,EW-50,2020,3,1
AAH-1740,9050791885377,MrvÒ Dqwrqlr ShÚd Ydohqfld,Nld,Vsruwdjh,1995,4,2
AAI-5961,1898556655002,Regxold FÒvshghv Wruudoed,Kbxqgdl,Wxfvrq,2021,4,0
AAK-9563,6321424867070,Fdulgdg gh Sror,Wrbrwd,UDY4,2016,2,0
AAL-4222,1232607234962,Fdqghoduld Edodjxhu Jlphqr,Pdcgd,3,2006,1,3
AAL-9221,9682168975362,MrvxÒ Jxlmduur Rwhur,Kbxqgdl,Vdqwd Ih,2021,4,3
AAM-9596,1403471391478,DvxqflÜq Ehfhuud PhqglcÊedo,Nld,Vruhqwr,1999,3,2
AAO-7960,6964466521264,Mxdq Pdqxho Pdutxhc Rolyhud,Pdcgd,6,1997,4,1
AAO-9351,5522195495173,Phufhghv Uhflr Jdujdoor,Krqgd,FU-Y,2010,0,0
AAR-1236,3765112133471,Lvlgrud Lqpdfxodgd Fruedfkr Fklfr,Wrbrwd,Bdulv,1995,5,1
AAR-9000,6830741651293,OhÜq VhedvwlÊq FdoghuÜq,Pdcgd,FA-5,2004,2,2
AAS-9116,6229291729730,Gdqlor QduyÊhc Shguhur,Krqgd,Ilw,1997,3,3
AAW-3204,6198386753364,Fkhpd Jxduglrod Exvtxhwv,Kbxqgdl,Dffhqw,2010,5,0
AAY-7456,6903885101329,Ohrqdugr Euxqr UrvvhooÜ Udpluhc,Krqgd,FU-Y,2000,1,1
AAB-1868,4832489108647,Vro Hvfuledqr FhugÊ,Nld,Ulr,2012,3,0
AAC-0827,7630322459949,Fkdur Qherw Shgudcd,Kbxqgdl,Wxfvrq,2003,1,3
ABD-3403,2669161810451,Mrvhilqd gho Fduedmr,Nld,Ulr,2005,0,3
ABF-5464,7978036026877,Eodqfd Urfd-Jdufld,Nld,Ulr,2008,1,2
ABF-8476,7377696240469,Uxshuwd Klgdojr VdfulvwÊq,Pdcgd,3,2017,5,1
ABJ-3449,4700554657496,YhuÜqlfd LÚljxhc Urvhoo,Wrbrwd,UDY4,2014,1,1
ABN-0503,7081868119401,Durd Fduedmr Vdqwldjr,Nld,Ulr,2019,1,1
ABN-7151,4315360207509,Pdulvhod Mlphqhc Ideuhjdw,Kbxqgdl,Hodqwud,2003,5,0
ABQ-5875,1470862988846,SÖr Dpr Fruwhv,Krqgd,Ilw,2022,3,3
ABT-1068,9287429614084,Slol Ulrv,Krqgd,Ilw,2009,4,2
ABT-2488,2168049627481,Pluwd Sdfkhfr Cdudjrcd,Pdcgd,EW-50,2000,5,3
ABU-2676,5344212981441,Shslwr Ylfhqwh Vlhuud,Nld,Slfdqwr,2015,5,3
ABV-0800,7041326647948,Qlfr Sodcd QxÚhc,Wrbrwd,Frurood,1997,5,2
ABB-4776,7908443256366,Pdufhor Edowdvdu Ulhud Cruulood,Nld,Vsruwdjh,2015,5,1
ABC-4758,7869717597340,PduÖd Qherw Doehur,Wrbrwd,UDY4,2007,0,2
ACE-1086,2839748783180,Holdqd Erla Vdolqdv,Krqgd,FU-Y,2010,0,0
ACI-3611,2002096592014,Euxqr Mxdq Pdfkdgr Doehuwr,Krqgd,Ilw,2023,4,3
ACJ-2049,2401167288296,Fduod SÖd Kljxhudv Prquhdo,Wrbrwd,Frurood,2005,4,1
ACK-1788,3293929721079,Frurqd Fkdsduur,Krqgd,FU-Y,2016,4,1
ACM-6152,7870377040478,Vdqwldjr Doirqvr,Kbxqgdl,Wxfvrq,2014,5,1
ACN-1345,7059914629907,Whrgrvlr Wdodyhud Sruudv,Nld,Vsruwdjh,2007,0,1
ACQ-1944,5864333716709,Mdfrer UrvhooÜ Rolyhudv,Krqgd,Dffrug,1997,0,1
ACQ-3657,2128697239008,Whuhvd gho EdÚrv,Krqgd,FU-Y,2019,0,0
ACT-0012,1461652952039,Oxfldqd SdwlÚr Ehqlwr,Pdcgd,FA-5,2012,0,2
ACT-3233,8334486085708,UrvdoÖd Ljohvldv Hvwudgd,Nld,Ulr,2003,1,3
ACU-4581,8075396250907,Grplwlod gho Oodqrv,Kbxqgdl,Dffhqw,2011,2,0
ACV-3532,1817704641615,Pduldqhod Iudqflvfr Pludoohv,Pdcgd,6,2017,5,1
ACW-6371,2532744355090,Uxehq Lvddf Wrydu QrjxÒv,Pdcgd,3,2001,3,1
ACB-3006,3603527449221,Euxqlogd Ydohqfldqr-Fdvwhoov,Pdcgd,EW-50,2003,1,1
BDD-9844,8401668267740,YÖfwru Jdooduw,Pdcgd,6,1997,2,0
BDJ-6285,1279191995482,QrhpÖ Mhvxvd Sdorpduhv Gxtxh,Kbxqgdl,Dffhqw,2012,1,2
BDJ-7507,6575872711777,Fhvdu Dudqd-FxÒoodu,Krqgd,FU-Y,1997,5,2
BDJ-8322,5344833253160,Alrpdud Oodpdv,Nld,Vruhqwr,2008,1,3
BDL-0118,9616134022063,Fkh Pxufld Oxtxh,Nld,Ulr,2019,4,2
BDM-8520,5463312983902,Ehqlwd gho Uhdo,Pdcgd,EW-50,2024,4,2
BDS-3989,4866524410279,Ideulflr Dqdbd Jxduglrod,Krqgd,Dffrug,2003,2,2
BDS-5494,7689769679362,Luhqh Fdur,Krqgd,Ilw,1997,1,1
BDY-2000,6839565705155,Vro Jdolqgr Duphqjro,Nld,Vruhqwr,2007,5,0
BDY-4560,8174520750754,Edxgholr Fhuydqwhv Oruhqcr,Nld,Vruhqwr,1997,1,0
BDY-4899,4050426184394,Lvpdho Iudqflvfr Edbrqd Sduhmd,Pdcgd,EW-50,2005,4,2
